Location,FlowerID,Genotype,Plant_Sex,Flowering_Date
BTracT,Plantain_PB_ITC0215-Mbi_Egome_1_R10_C11_B9_P365,ITC0215-Mbi Egome 1,female,2019-03-21
BTracT,Plantain_PB_Agbagba_french_reversion_R36_C4_B7_P147,Agbagba french reversion,female,2019-04-28
BTracT,diploid_PB1297-3_P138_r2_c9,1297-3,male,2019-04-29
BTracT,Plantain_PB_Agbagba_french_reversion_R36_C3_B7_P110,Agbagba french reversion,female,2019-04-30
BTracT,diploid_PB25291-1_R10P13_P99_r14_c6,25291-1 R10P13,male,2019-04-28
