.id,Crossnumber,Location,FemalePlotName,Mother,Cycle,MalePlotName,Father,First_Pollination_Date,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Embryo_Rescue_Date,Good_Seeds,Number_of_Embryo_Rescued,Germination_Date,Number_of_Embryo_Germinating
1,NM201807_(136673C2/136460),Arusha,136673,ITC1468,2,136460,ITC0712,2018-07-25,2018-12-10,2019-01-02,0,,,,,
1,NM201807_(136675C2/136357),Arusha,136675,ITC1455-Mchare Mlelembo,2,136357,ITC0609 Pahang,2018-07-24,,,,,,,,
1,NM201807_(136713C2/136357),Arusha,136713,ITC1468,2,136357,ITC0609 Pahang,2018-07-25,,,,,,,,
1,NM201807_477,Arusha,,,,,,,2019-01-02,2019-01-09,6,2019-01-11,2,2,,
1,NM201807_483,Arusha,,,,,,,2018-12-04,2018-12-13,5,2019-01-11,2,2,,
1,NM201807_484,Arusha,,,,,,,2019-01-02,2019-01-09,6,2019-01-11,2,2,,
1,NM201807_485,Arusha,,,,,,,2019-01-02,2019-01-09,2,2019-01-28,0,0,,
1,NM201807_486,Arusha,,,,,,,2018-12-24,,,,,,,
1,NM201807_490,Arusha,,,,,,,2019-01-21,,,,,,,
1,NM201807_491,Arusha,,,,,,,2018-12-31,2019-01-15,0,,,,,
1,NM201807_495,Arusha,,,,,,,2019-01-14,2019-01-24,4,2019-01-28,4,4,,
1,NM201807_496,Arusha,,,,,,,2019-01-02,,,,,,,
1,NM201807_498,Arusha,,,,,,,2019-01-02,2019-01-15,6,2019-01-28,5,5,,
1,NM201807_503,Arusha,,,,,,,2019-01-02,2019-01-24,3,2019-01-28,1,1,,
1,NM201807_505,Arusha,,,,,,,2018-12-24,,,,,,,
1,NM201808_(136454C2/136490),Arusha,16NM_ITC1455-MchareMlelembo_plot370_r18c9,ITC1455-Mchare Mlelembo,2,16NM_ITC0712-AAcvRose_plot42_r2c1,ITC0712,2018-08-16,,,,,,,,
1,NM201808_(136454C2/136706),Arusha,16NM_ITC1455-MchareMlelembo_plot370_r18c9,ITC1455-Mchare Mlelembo,2,16NM_ITC0712-AAcvRose_plot85_r5c1,ITC0712,2018-08-16,2019-01-23,2019-01-30,0,,,,,
1,NM201808_(136497C2/136460),Arusha,136497,ITC1468,2,136460,ITC0712,2018-08-10,2018-12-31,2019-01-15,0,,,,,
1,NM201808_(136540C2/136510),Arusha,136540,ITC1455-Mchare Mlelembo,2,136510,ITC0609 Pahang,2018-08-02,,,,,,,,
1,NM201808_(136540C3/136653),Arusha,136540,ITC1455-Mchare Mlelembo,3,136653,ITC0609 Pahang,2018-08-07,,,,,,,,
1,NM201808_(136571C2/136510),Arusha,136571,ITC1455-Mchare Mlelembo,2,136510,ITC0609 Pahang,2018-08-10,,,,,,,,
1,NM201808_(136601C2/136328),Arusha,16NM_ITC1455-MchareMlelembo_plot426_r21c6,ITC1455-Mchare Mlelembo,2,16NM_ITC0609-Pahang_plot211_r11c1,ITC0609 Pahang,2018-08-16,,,,,,,,
1,NM201808_(136601C2/136706),Arusha,16NM_ITC1455-MchareMlelembo_plot426_r21c6,ITC1455-Mchare Mlelembo,2,16NM_ITC0712-AAcvRose_plot85_r5c1,ITC0712,2018-08-16,,,,,,,,
1,NM201808_517,Arusha,,,,,,,2019-01-15,2019-01-24,9,2019-01-28,4,4,,
1,NM201808_521,Arusha,,,,,,,2019-01-15,2019-01-25,7,2019-01-28,4,4,,
1,NM201808_522,Arusha,,,,,,,2019-01-02,2019-01-09,2,2019-01-11,1,1,,
1,NM201808_530,Arusha,,,,,,,2019-01-02,2019-01-25,12,2019-01-28,7,7,,
1,NM201808_531,Arusha,,,,,,,2019-01-12,2019-01-21,12,2019-01-28,8,8,,
1,NM201809_(136293C2/136357),Arusha,16NM_ITC1468-Kahuti_plot16_r1c16,ITC1468,2,16NM_ITC0609-Pahang_plot168_r8c1,ITC0609 Pahang,2018-09-11,,,,,,,,
1,NM201809_(136301C2/136295),Arusha,16NM_ITC1455-MchareMlelembo_plot424_r21c4,ITC1455-Mchare Mlelembo,2,16NM_ITC0712-AAcvRose_plot84_r4c1,ITC0712,2018-09-28,,,,,,,,
1,NM201809_(136330C2/136283),Arusha,16NM_ITC1468-Kahuti_plot15_r1c15,ITC1468,2,16NM_ITC0609-Pahang_plot127_r7c1,ITC0609 Pahang,2018-09-19,,,,,,,,
1,NM201809_(136371C2/136328),Arusha,16NM_ITC1455-MchareMlelembo_plot412_r20c9,ITC1455-Mchare Mlelembo,2,16NM_ITC0609-Pahang_plot211_r11c1,ITC0609 Pahang,2018-09-12,2019-01-15,2019-01-25,3,2019-01-28,3,3,,
1,NM201809_(136395C2/136460),Arusha,16NM_ITC1468-Kahuti_plot5_r1c5,ITC1468,2,16NM_ITC0712-AAcvRose_plot1_r1c1,ITC0712,2018-09-10,,,,,,,,
1,NM201809_(136417C2/136328),Arusha,16NM_ITC1455-MchareMlelembo_plot430_r21c10,ITC1455-Mchare Mlelembo,2,16NM_ITC0609-Pahang_plot211_r11c1,ITC0609 Pahang,2018-09-12,2018-12-19,,,,,,,
1,NM201809_(136423C2/136653),Arusha,16NM_ITC1455-MchareMlelembo_plot415_r20c6,ITC1455-Mchare Mlelembo,2,16NM_ITC0609-Pahang_plot210_r10c1,ITC0609 Pahang,2018-09-04,2018-12-03,,,,,,,
1,NM201809_(136443C2/136510),Arusha,16NM_ITC1455-MchareMlelembo_plot417_r20c4,ITC1455-Mchare Mlelembo,2,16NM_ITC0609-Pahang_plot169_r9c1,ITC0609 Pahang,2018-09-27,,,,,,,,
1,NM201809_(136444C2/136295),Arusha,16NM_ITC1468-Kahuti_plot12_r1c12,ITC1468,2,16NM_ITC0712-AAcvRose_plot84_r4c1,ITC0712,2018-09-28,,,,,,,,
1,NM201809_(136458C2/136510),Arusha,16NM_ITC1455-MchareMlelembo_plot402_r20c19,ITC1455-Mchare Mlelembo,2,16NM_ITC0609-Pahang_plot169_r9c1,ITC0609 Pahang,2018-09-21,,,,,,,,
1,NM201809_(136463C2/136490),Arusha,16NM_ITC1455-MchareMlelembo_plot416_r20c5,ITC1455-Mchare Mlelembo,2,16NM_ITC0712-AAcvRose_plot42_r2c1,ITC0712,2018-09-04,,,,,,,,
1,NM201809_(136487C2/136510),Arusha,16NM_MchareLaini_plot269_r13c17,Mchare Laini,2,16NM_ITC0609-Pahang_plot169_r9c1,ITC0609 Pahang,2018-09-12,2019-01-23,2019-01-30,0,,,,,
1,NM201809_(136506C2/136599),Arusha,16NM_ITC1460-IjihuInkundu_plot317_r16c20,ITC1460,2,16NM_ITC0712-AAcvRose_plot126_r6c1,ITC0712,2018-09-12,,,,,,,,
1,NM201809_(136525C2/136357),Arusha,16NM_MchareLaini_plot272_r13c20,Mchare Laini,2,16NM_ITC0609-Pahang_plot168_r8c1,ITC0609 Pahang,2018-09-28,2019-02-07,2019-02-22,3,,,,,
1,NM201809_(136617C2/136460),Arusha,16NM_ITC1468-Kahuti_plot7_r1c7,ITC1468,2,16NM_ITC0712-AAcvRose_plot1_r1c1,ITC0712,2018-09-25,,,,,,,,
1,NM201809_(136622C2/136510),Arusha,16NM_ITC1468-Kahuti_plot99_r5c15,ITC1468,2,16NM_ITC0609-Pahang_plot169_r9c1,ITC0609 Pahang,2018-09-27,2019-02-27,,,,,,,
1,NM201809_(136636C2/136706),Arusha,16NM_ITC1468-Kahuti_plot10_r1c10,ITC1468,2,16NM_ITC0712-AAcvRose_plot85_r5c1,ITC0712,2018-09-14,,,,,,,,
1,NM201809_(136686C2/136510),Arusha,16NM_MchareLaini_plot192_r10c19,Mchare Laini,2,16NM_ITC0609-Pahang_plot169_r9c1,ITC0609 Pahang,2018-09-26,2019-02-25,,,,,,,
1,NM201809_(136689C2/136295),Arusha,16NM_ITC1468-Kahuti_plot59_r3c17,ITC1468,2,16NM_ITC0712-AAcvRose_plot84_r4c1,ITC0712,2018-09-19,2019-01-23,2019-01-30,0,,,,,
1,NM201809_(153086C1/161582),Arusha,16NM_Huti-white_plot209r10c2,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2018-09-25,,,,,,,,
1,NM201809_538,Arusha,,,,,,,2019-02-18,2019-02-22,173,2019-02-26,149,149,,
2,NM201809_552,Arusha,,,,,,,2019-03-08,,,,,,,
1,NM201810_(136294C2/161548),Arusha,16NM_ITC1468-Kahuti_plot55_r3c13,ITC1468,2,Males_ITC0609_Pahang_r1c11_plot19,ITC0609 Pahang,2018-10-03,,,,,,,,
1,NM201810_(136300C2/136460),Arusha,16NM_ITC1468-Kahuti_plot57_r3c15,ITC1468,2,16NM_ITC0712-AAcvRose_plot1_r1c1,ITC0712,2018-10-01,,,,,,,,
