PlantletID,Location,Germination_Date,Crossnumber,Subculture_Date,Copies,Date_of_Rooting,Number_Rooting,Sending_Out_Date,Number_Sent_Out,Weaning_2_Date,Weaning_2_Status,Weaning_2_Status_Image,Weaning_2_Plantlets,Screenhouse_Transfer_Date,Screenhouse_Status,Screenhouse_Status_Image,Number_in_Screenhouse,Hardening_Date,Hardening_Status,Hardening_Status_Image,Number_in_Hardening,Openfield_Transfer_Date,Number_in_Openfield
SE201811_(162658C1/132339)_1,Sendusu,2019-05-13,SE201811_(162658C1/132339),,,,,,,,,,,,,,,,,,,,
